canonical_smiles,pIC50,n_measurements,pIC50_std
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(O)(c2cccc(F)c2)c2cccc(F)c2)cc1,7.2481046584714095,4,0.8682139556679147
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(O)(c2ccccc2)c2ccncc2)cc1,7.200167610605791,2,0.7701239738885174
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(O)(c2ccccc2F)c2ccccc2F)cc1,7.462591779677412,2,0.8247208574420573
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(O)(c2ccccn2)c2ccccn2)cc1,6.851667404869234,2,0.8372569887818541
CN(CCCCCCC(=O)NO)C(=O)c1ccc(C(c2ccccc2)c2ccccc2)cc1,6.796151621183051,2,0.7520087984291949
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1,6.995572218001893,2,0.8104349061360995
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(C)c2ccccc2C#N)cc1,7.162799093577359,2,0.41455246911998106
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(C)c2nc3ccccc3o2)cc1,6.751134445951316,2,0.3103941048269635
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,6.7953209050349175,2,0.4113455708815078
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(c2ccccc2)c2ccccn2)cc1,7.411954370472159,2,0.5825914578005982
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(c2ccccc2)c2cccnc2)cc1,7.13220055015091,2,0.08714309847489121
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(c2ccccc2)c2ncccn2)cc1,7.25713928675921,2,0.6895538568012252
CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(c2ncccn2)c2ncccn2)cc1,6.305482555054674,2,0.562648054394537
CN(CCCCCCC(=O)NO)C(=O)c1ccc(Nc2ccccc2)cc1,7.629818655252878,2,0.4649773815450885
CN(CCCCCCC(=O)NO)C(=O)c1ccc(Nc2nc3ccccc3s2)cc1,7.532750774378217,2,0.23506948933353683
CN(CCCCCCC(=O)NO)C(=O)c1cccc(C(O)(c2ccc(F)cc2)c2ccc(F)cc2)c1,6.799921038304776,2,0.4847166996317246
CN(CCOc1ccc(C(=O)NO)cc1)c1nc(N)n2nc(-c3ccco3)nc2n1,7.7447274948966935,1,
CN(CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)C(=O)c1ccc(/C=C/C(=O)NO)cc1,6.795880017344075,1,
CN(CCc1ccc(C(=O)NO)cc1)c1nc(N)n2nc(-c3ccco3)nc2n1,7.769551078621726,1,
CN(CCc1ccccc1)S(=O)(=O)c1cccc(/C=C/C(=O)NO)c1,8.301029995663981,2,0.0
CN(C[C@@H](Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)cc1F)S(C)(=O)=O,7.3872161432802645,1,
CN(C[C@H](Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)cc1)C(=O)C1CC1,7.113509274827518,1,
CN(Cc1cc(-c2nnc(C(F)F)o2)no1)c1cccc(Cl)c1,6.5934598195660445,1,
CN(Cc1cc(-c2nnc(C(F)F)o2)on1)c1cccc(Cl)c1,6.285670240254767,1,
CN(Cc1ccc(-c2nc(Cc3c(F)cc(-c4nnc(C(F)F)o4)cc3F)no2)cc1)C(=O)C(F)F,6.896196279044043,1,
CN(Cc1ccc(-c2nc(Cc3ccc(-c4nnc(C(F)F)o4)cc3)no2)cc1)C(=O)C(F)F,6.357535479757878,1,
CN(Cc1ccc(-n2cnn(CCCCc3ccc(C(=O)NO)cc3)c2=O)cc1)CC(O)(Cn1cncn1)c1ccc(F)cc1F,6.044154920623069,2,1.2397898827362908
CN(Cc1ccc(/C=C/C(=O)NO)cc1)CC12CC3CC(CC(C3)C1)C2,8.150234133600456,3,0.7419346743740076
CN(Cc1ccc(/C=C/C(=O)NO)cc1F)CC12CC3CC(CC(C3)C1)C2,7.332773124424534,2,0.8316221045724969
CN(Cc1ccc(/C=C/C(=O)NO)cc1F)CC1CCCCC1,7.721246399047171,1,
CN(Cc1ccc(C(=O)CSc2nc(C(F)(F)F)nc3nn(C)cc23)s1)C(=O)CO,6.522878745280337,1,
CN(Cc1ccc(C(=O)CSc2ncnc3c2cnn3C)s1)C(=O)C(C)(C)C,6.522878745280337,1,
CN(Cc1ccc(C(=O)CSc2ncnc3c2cnn3C)s1)C(=O)C1CC1,6.522878745280337,1,
CN(Cc1ccc(C(=O)CSc2ncnc3c2cnn3C)s1)S(=O)(=O)C1CC1,6.522878745280337,1,
CN(Cc1ccc(C(=O)CSc2ncnc3c2cnn3C)s1)S(=O)(=O)Cc1ccncc1,6.09350991698026,2,0.6072192202422145
CN(Cc1ccc(C(=O)NO)cc1)C(=O)O[C@@H]1C[C@@H](c2nc3cccc(Cl)c3c(=O)n2C)N(c2nc(N)nc(N)c2C#N)C1,7.958607314841775,1,
CN(Cc1ccc(C(=O)NO)cc1)C(=O)c1c(F)c(F)c(F)c(F)c1F,7.769551078621726,1,
CN(Cc1ccc(C(=O)NO)cc1)C(=O)c1ccccc1,7.5386372710033696,2,0.04242494293054781
CN(Cc1ccc(C(=O)NO)cc1)CC12CC3CC(CC(C3)C1)C2,7.0915149811213505,2,0.0
CN(Cc1ccc(C(=O)NO)cc1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,8.698970004336019,1,
CN(Cc1ccc(C(=O)NO)cc1F)CC12CC3CC(CC(C3)C1)C2,7.349411253555849,9,0.2531239965304469
CN(Cc1ccc(C(=O)NO)cn1)C12CC3C[C@@](C)(C1)C[C@](C)(C3)C2,6.078313524516398,1,
CN(Cc1ccc(OCCCOc2ccc(CC(=O)NO)cc2)cc1)CC(O)(Cn1cncn1)c1ccc(F)cc1F,5.895242492728684,2,0.4618909980464568
CN(Cc1ccc2c(c1)CCC(C(=O)NO)=C2)CC12CC3CC(CC(C3)C1)C2,7.853871964321762,1,
CN(Cc1ccc2nccnc2c1)C(=O)c1ccc(C(=O)C(F)(F)F)s1,7.048992492423616,3,0.002801593794597221
CN(Cc1ccccc1)C(=O)c1cc(C(=O)C(F)(F)F)cs1,6.1938200260161125,1,
CN(Cc1ccccc1)C(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,5.692503962086787,1,
CN(Cc1ccccc1)C(=O)c1ccc(C(=O)C(F)(F)F)s1,6.638272163982407,3,0.0
CN(Cc1ccccc1)C(=O)c1cnc(C(=O)C(F)(F)F)s1,5.886056647693163,1,
CN(Cc1ccccc1)Cc1ccc(C(=O)C(F)(F)F)s1,6.309803919971486,1,
CN(Cc1ccccc1)S(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(F)c1,7.387216143280265,3,0.0
CN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)C(F)(F)F)s1,6.136677139879544,1,
CN(Cc1ccccc1)S(=O)(=O)c1csc(C(=O)C(F)(F)F)c1,5.6020599913279625,1,
CN(Cc1ccccc1)c1cc(NCC(=O)NO)nc(-c2cccnc2)n1,5.134540677338036,1,
CN(Cc1ccccc1)c1cc(NCCCC(=O)NO)nc(-c2cccnc2)n1,6.417936637088291,1,
CN(Cc1ccccc1)c1cc(NCCCCC(=O)NO)nc(-c2ccccn2)n1,5.697885623043799,1,
CN(Cc1ccccc1)c1cc(NCCCCCC(=O)NO)nc(-c2ccccn2)n1,6.34008379993015,1,
CN(Cc1ccccc1)c1cc(NCCCCCCC(=O)NO)nc(-c2ccccn2)n1,6.15676722190199,1,
CN(Cc1ccccc1)c1cc(NCCCCCCC(=O)NO)nc(-c2cccnc2)n1,7.522878745280337,1,
CN(Cc1ccccc1)c1ccc2c3c(cccc13)C(=O)N(CCCCCC(=O)NO)C2=O,8.013228265733755,1,
CN(Cc1ccccc1)c1nc2cc(C(=O)NO)ccc2n1C,7.522878745280337,1,
CN(Cc1ccccc1)c1nc2cc(C(=O)NO)ccc2o1,7.200659450546418,1,
CN(Cc1ccnc(Cl)c1)c1ncc(-c2noc(C(F)(F)F)n2)cn1,5.6777807052660805,1,
CN(Cc1ccncc1)Cc1ccc(-c2cn(Cc3c(F)cc(-c4nnc(C(F)F)o4)cc3F)nn2)cc1,7.045757490560675,1,
CN(Cc1ccncc1)Cc1ccc(-c2cn(Cc3ccc(-c4nnc(C(F)F)o4)cc3)nn2)cc1,6.549750891680639,1,
CN(Cc1ccncc1)Cc1ccc(-c2nc(Cc3c(F)cc(-c4nnc(C(F)F)o4)cc3F)no2)cc1,6.442492798094342,1,
CN(Cc1ccncc1)Cc1ccc(-c2nnn(Cc3c(F)cc(-c4nnc(C(F)F)o4)cc3F)n2)cc1,6.939302159646388,1,
CN(Cc1ccncc1)Cc1ccc(-c2nnn(Cc3ccc(-c4nnc(C(F)F)o4)cc3)n2)cc1,6.821023052706831,1,
CN(Cc1ccncc1)c1ncc(-c2noc(C(F)(F)F)n2)cn1,5.173925197299173,1,
CN(Cc1nc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.344335023848103,2,0.21286035127455813
CN(Cc1nc2c(N3CCOCC3)nc(-c3ccncc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.384647843193715,2,0.2601988802010339
CN(Cc1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2n1C)c1ncc(C(=O)NO)cn1,8.069531689649953,2,0.5825914578005982
CN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1ccccc1,8.050609993355087,1,
CN(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cccc(Cl)c1,7.4685210829577455,3,0.0
CN(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cccnc1,5.886056647693163,3,0.0
CN(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(C#N)c1,7.1938200260161125,3,0.0
CN(Cc1ncc(C(=O)NO)cc1F)C1(c2ccccc2)CC1,7.136677139879544,1,
CN(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1c(Cl)cccc1Cl,8.030240373690692,2,0.6966958664474752
CN(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1c(F)cccc1F,7.639915227485117,4,0.7911690372619635
CN(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1ccccc1C#N,8.018106086327222,2,0.5371662844294067
CN(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1ccccc1C(F)(F)F,7.983288122256525,2,0.7630963772096238
CN(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1cnccn1,7.354648878356073,2,0.45697741205052855
CN(c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)c1nc2ccccc2o1,7.5197646112328504,2,0.620617303192217
CN(c1ccc(C(=O)NO)cc1)C1CCN(c2ccccc2)C1=O,4.311580177997289,1,
CN(c1ccc(Cl)c(Cl)c1)c1ncc(C(=O)NO)cn1,7.42021640338319,1,
CN(c1ccc(OCC(=O)NO)cc1)c1ncnc2ccccc12,7.853871964321762,1,
CN(c1ccc(OCCCC(=O)NO)cc1)c1ncnc2ccccc12,7.468521082957745,1,
CN(c1ccc(OCCCCC(=O)NO)cc1)c1ncnc2ccccc12,7.309803919971486,1,
CN(c1ccc(OCCCCCC(=O)NO)cc1)c1ncnc2ccccc12,7.721246399047171,1,
CN(c1cccc2ccccc12)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,5.8794260687941495,1,
CN(c1ccccc1)S(=O)(=O)c1cccc(/C=C/C(=O)NO)c1,8.387216143280265,1,
CN(c1ccccc1)c1ncc(C(=O)NCCCCCCC(=O)NO)cn1,7.774875445840319,2,0.6321157082187809
CN(c1ccccc1)c1ncc(NC(=O)CS)cn1,7.136677139879544,1,
CN(c1ccccc1Cl)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,5.343901797987169,1,
CN(c1ncc(-c2nnc(C(F)F)o2)cn1)C1(c2ccc(F)cc2)CC1,5.045757490560675,1,
CN(c1ncc(C(=O)NO)cc1F)C1(c2ccccc2)CC1,8.473660722610155,1,
CN(c1ncc(C(=O)NO)cn1)C12CC3CC(CC(C3)C1)C2,7.481486060122112,1,
CN1C(=O)C(C)(C)c2cc(C3CC3NCC3CCN(CCCc4ccc(C(=O)NO)cc4)CC3)ccc21,6.903089986991944,1,
CN1C(=O)C(C)(C)c2cc([C@@H]3C[C@H]3NCC3CCN(CCCc4ccc(C(=O)NO)cc4)CC3)ccc21,6.71669877129645,1,
CN1C(=O)C(C)(C)c2cc([C@H]3C[C@@H]3NCC3CCN(CCCc4ccc(C(=O)NO)cc4)CC3)ccc21,6.8696662315049934,1,
CN1C(=O)C(NC(=O)CCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,6.42021640338319,1,
CN1C(=O)C(NC(=O)CCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,6.619788758288394,2,0.17669005577721764
CN1C(=O)C(NC(=O)CCCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,5.631881450547636,2,0.8343397556996085
CN1C(=O)C2CN(Cc3c2c2ccccc2n3Cc2ccc(C(=O)NO)cc2)C1=O,8.77642098432889,2,0.5352529288741225
CN1C(=O)C2Cc3c(n(Cc4ccc(C(=O)NO)cc4)c4ccccc34)CN2C1=O,8.619788758288394,1,
CN1C(=O)CC(C)(C)c2cc(C(=O)NCCCCCCC(=O)NO)ccc21,6.886056647693163,1,
CN1C(=O)CCC[C@H]1C(=O)N[C@@H](CCCCCS)C(=O)Nc1ccccc1,8.522878745280337,1,
CN1C(=O)CC[C@@H]1C(=O)N[C@@H](CCCCCS)C(=O)Nc1ccccc1,8.301029995663981,1,
CN1C(=O)CN=C(c2ccccc2)c2cc(C#C/C=C/C(=O)NO)ccc21,5.95413135850417,2,1.1904123694407576
CN1C(=O)CN=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc21,5.474955192963154,1,
CN1C(=O)CN=C(c2ccccc2)c2cc(C#CCCCCC(=O)NO)ccc21,5.229147988357855,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(-c2ccc(/C=C/C(=O)NO)cc2)cc1,7.958607314841775,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(/C=C/C(=O)NO)cc1,7.337242168318426,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(/C=C/C(=O)NO)cc1C(F)(F)F,7.769551078621726,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(/C=C/C(=O)NO)cc1F,7.7447274948966935,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)NCCC(=O)NO)cc1,6.614393726401688,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,8.522878745280337,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)NCCCNC(=O)c2ccc(C(=O)NO)cc2)cc1,7.721246399047171,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)NO)cc2)cc1,7.619788758288394,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)NCc2ccc(C(=O)NO)cc2)cc1,8.065501548756432,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)NCc2cccc(C(=O)NO)c2)cc1,7.107905397309519,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)NO)cc1,6.899629454882437,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)Nc2ccc(C(=O)NO)cc2)cc1,7.853871964321762,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(C(=O)Nc2cccc(C(=O)NO)c2)cc1,6.301029995663981,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(NCc2ccc(C(=O)NO)cc2)cc1,8.2839966563652,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(OCC(=O)NO)cc1,6.464705879957229,1,
CN1C(=O)CNC(=O)/C1=C/c1ccc(OCc2ccc(C(=O)NO)cc2)cc1,8.585026652029182,1,
CN1C(=O)N(Cc2ccc(C(=O)NO)cc2)C(=O)C1Cc1ccccc1,6.96657624451305,1,
CN1C(=O)N(c2ccc(Cl)cc2)C(=O)C1CCC(=O)NCc1ccc(C(=O)NO)cc1,7.920818753952375,1,
CN1C(=O)N(c2ccc(Cl)cc2)C(=O)C1CCC(=O)Nc1ccc(C(=O)NO)cc1,8.154901959985743,1,
CN1C(=O)[C@@H](NC(=O)CCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,6.659379381312206,2,0.3697311065260401
CN1C(=O)[C@@H](O)N=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc21,5.149966742310231,1,
CN1C(=O)[C@H](NC(=O)CCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,5.847862474761436,2,0.9344781424603065
CN1C(=O)[C@H](O)N=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc21,6.006166867536862,2,0.6187617532979387
CN1C(C)(C)CC(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)CC1(C)C,5.337242168318426,1,
CN1C2CCC1CC(NC(=O)NC(=O)c1ccccc1O)C2,6.555955204081924,1,
CN1CC(=O)N(Cc2ccc(C(=O)NO)cc2)C1=O,6.924453038607469,1,
CN1CC(=O)N(c2ccc(-c3noc(C(F)(F)F)n3)cc2)C(c2ccccc2)C1,7.7447274948966935,1,
CN1CC(=O)N2Cc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)CC2C1=O,7.853871964321762,1,
CN1CC(=O)Nc2cc(-c3cn(Cc4c(F)cc(-c5nnc(C(F)F)o5)cc4F)nn3)ccc2C1,6.6777807052660805,1,
CN1CC(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)CCC1=O,8.045757490560675,1,
CN1CC(C(=O)N[C@@H](CCCCCC(=O)c2ccon2)C2NC(c3ccccc3F)=NC2Cl)C1,5.070581074285707,1,
CN1CC(C(=O)N[C@@H](CCCCCC(=O)c2ccon2)c2nc(Cl)c(-c3ccc(F)cc3)[nH]2)C1,5.337242168318426,1,
CN1CC(C(=O)N[C@@H](CCCCCC(=O)c2ccon2)c2ncc(-c3ccccc3F)[nH]2)C1,4.346787486224656,1,
CN1CC(C(=O)N[C@@H](CCCCCC(=O)c2ncco2)c2nc(-c3ccc(F)cc3)c[nH]2)C1,4.346787486224656,1,
CN1CC(C(=O)Nc2cccc(-c3cn(Cc4c(F)cc(-c5nnc(C(F)F)o5)cc4F)nn3)c2)C1,7.468521082957745,1,
CN1CC(C(=O)Nc2cccc(-c3cn(Cc4ccc(-c5nnc(C(F)F)o5)cc4)nn3)c2)C1,7.1938200260161125,1,
CN1CC2(C1)C(=O)N(Cc1ccc(-c3nnc(C(F)F)o3)cn1)C(=O)N2c1ccccc1,6.617982957425132,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1)c1ccc(F)c(Cl)c1)C2,7.050609993355087,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1)c1ccc(F)c(F)c1)C2,7.619788758288394,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1)c1ccc(F)cc1)C2,7.221848749616356,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1)c1cccc(F)c1)C2,7.4089353929735005,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1ccc(Cl)c(Cl)c1)C2,7.207608310501746,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1ccc(F)c(Cl)c1)C2,7.337242168318426,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1ccc(F)c(F)c1)C2,7.119186407719209,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1ccc(F)cc1)C2,7.3872161432802645,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1ccc(F)cc1F)C2,6.8696662315049934,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1cccc(F)c1)C2,7.366531544420414,1,
CN1CC2(C1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1ccccc1)C2,7.346787486224656,1,
CN1CC2(C1)CN(c1c(N(Cc3ccc(-c4nnc(C(F)F)o4)cc3)c3ccccc3)c(=O)c1=O)C2,7.221848749616356,1,
CN1CC2(CC(=O)c3cc(/C=C/C(=O)NO)ccc3O2)C1,6.774690718274137,1,
CN1CC2(CCCCC2)CC[C@H]1Cc1cc(F)cc(C(=O)NO)c1,9.0,1,
CN1CC2(CCN(C(=S)N(Cc3ccc(-c4nnc(C(F)F)o4)cc3F)c3ccc(F)c(F)c3)CC2)C1,7.096910013008056,1,
CN1CC2(CCN(Cc3ccc(C(=O)NO)cc3)CC2)c2ccccc21,6.578396073130168,1,
CN1CC=C(c2ccc3c(c2)C(C)(C)C(=O)N(Cc2ccc(-c4nnc(C(F)F)o4)cn2)C3=O)CC1,7.455931955649724,1,
CN1CC=C(c2cccc(N3C(=O)N(Cc4ccc(-c5nnc(C(F)F)o5)cn4)C(=O)C3(C)C)c2)CC1,7.070581074285707,1,
CN1CCC(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)C1,8.080921907623926,1,
CN1CCC(C(=O)N[C@@H](CCCCCC(=O)c2ncco2)c2nc(-c3ccc(F)cc3)c[nH]2)CC1,4.346787486224656,1,
CN1CCC(C(=O)N[C@@H](CCCCCC(=O)c2nccs2)c2nc(-c3ccc(F)cc3)c[nH]2)CC1,4.346787486224656,1,
CN1CCC(Cn2c(=O)n(Cc3ccc(-c4nnc(C(F)F)o4)cn3)c(=O)c3cc(F)ccc32)CC1,7.008773924307505,1,
CN1CCC(Cn2c(=O)n(Cc3ccc(-c4nnc(C(F)F)o4)cn3)c(=O)c3ccccc32)CC1,6.707743928643524,1,
CN1CCC(NC(=O)c2ccc(-c3nnn(Cc4ccc(-c5nnc(C(F)F)o5)cc4)n3)cc2)CC1,6.703334809738469,1,
CN1CCC(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)CC1,5.4089353929735005,1,
CN1CCC(NC(=O)c2cccc(-c3nnn(Cc4ccc(-c5nnc(C(F)F)o5)cc4)n3)c2)CC1,7.481486060122112,1,
CN1CCC(c2ccc3c(c2)C(=O)N(Cc2ccc(-c4nnc(C(F)F)o4)cn2)C(=O)C3(C)C)CC1,7.376750709602099,1,
CN1CCC(c2ccc3c(c2)C(C)(C)C(=O)N(Cc2ccc(-c4nnc(C(F)F)o4)cn2)C3=O)CC1,7.721246399047171,1,
CN1CCC(c2cccc(N3C(=O)N(Cc4ccc(-c5nnc(C(F)F)o5)cn4)C(=O)C3(C)C)c2)CC1,7.045757490560675,1,
CN1CCC2(CC(=O)c3cc(/C=C/C(=O)NO)ccc3O2)C1,6.924453038607469,1,
CN1CCC2(CC1)C(=O)N(Cc1c(F)cc(C(=O)NO)cc1F)CN2c1ccccc1,8.0,1,
CN1CCC2(CC1)C(=O)N(Cc1ccc(-c3nnc(C(F)F)o3)cn1)C(=O)N2c1cccc(F)c1,6.982966660701219,1,
CN1CCC2(CC1)C(=O)N(Cc1ccc(C(=O)NO)cc1)CN2c1ccccc1,7.886056647693163,1,
CN1CCC2(CC1)C(=O)N(Cc1ccc(C(=O)NO)cc1F)CN2c1ccccc1,8.113509274827518,1,
CN1CCC2(CC1)CC(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1ccccc1)C2,7.1249387366083,1,
CN1CCC2(CC1)CC(N1CCc3cc(C(=O)NO)cnc3C1)C2,6.259637310505756,1,
CN1CCC2(CC1)CN(C(=S)N(Cc1ccc(-c3nnc(C(F)F)o3)cc1F)c1ccc(F)c(F)c1)C2,7.552841968657781,1,
CN1CCC2(CC1)CN(Cc1ccc(C(=O)NO)cc1)c1ccccc12,6.690369832574101,1,
CN1CCC2(CC1)CN(Cc1ccc(C(=O)NO)s1)c1ccccc12,5.7495799976911055,1,
CN1CCC2(CC1)C[C@@H]2C(=O)N[C@@H](CCCCCC(=O)c1ccon1)c1[nH]c(-c2ccccc2F)nc1Cl,5.337242168318426,1,
CN1CCC2(CC1)C[C@@H]2C(=O)N[C@@H](CCCCCC(=O)c1ccon1)c1nc(-c2ccccc2F)c[nH]1,4.346787486224656,1,
CN1CCC2(CC1)C[C@@H]2C(=O)N[C@@H](CCCCCC(=O)c1ccon1)c1nc(Cl)c(-c2ccc(F)cc2)[nH]1,5.508638306165727,1,
CN1CCC2(CC1)C[C@@H]2C(=O)N[C@@H](CCCCCC(=O)c1ncco1)c1[nH]c(-c2ccc(F)cc2)nc1C#N,4.346787486224656,1,
CN1CCC2(CC1)C[C@@H]2C(=O)N[C@@H](CCCCCC(=O)c1ncco1)c1oc(-c2ccc(F)cc2)nc1C#N,4.346787486224656,1,
CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)cc1)C2c1ccc(Cl)cc1,6.782516055786093,1,
CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)cc1)C2c1ccc(F)cc1,6.847711655616944,1,
CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)cc1)C2c1cccc(Cl)c1,6.954677021213342,1,
CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)cc1)C2c1ccccc1,7.136677139879544,1,
CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)cc1)C2c1ccccc1F,7.537602002101044,1,
CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)cc1)C2c1cccnc1,6.950781977329818,1,
CN1CCC2(CCC(N3CCc4cc(C(=O)NO)cnc4C3)C2)CC1,6.259637310505756,1,
CN1CCC2=C(C1)N(Cc1ccc(C(=O)NO)cc1)c1ccccc1S2,7.494850021680094,1,
CN1CCC2C(C1)c1ccccc1N2Cc1ccc(C(=O)NO)cc1,7.823908740944319,1,
CN1CCC2C(C1)c1ccccc1N2Cc1ncc(C(=O)NO)cc1F,8.638272163982407,1,
CN1CCC2c3ccccc3N(Cc3ccc(C(=O)NO)cc3)C2C1,7.823908740944319,1,
CN1CCCC(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)C1,5.1938200260161125,1,
CN1CCCC(Nc2ncc(C(=O)NO)cc2F)C1=O,7.657577319177793,1,
CN1CCCC1c1cn(Cc2ccc(C(=O)NO)cc2)c2ccccc12,6.899629454882437,1,
CN1CCCC2(CC(=O)c3cc(/C=C/C(=O)NO)ccc3O2)C1,6.625251653989896,1,
CN1CCCC2(CC1)CC(=O)c1cc(/C=C/C(=O)NO)ccc1O2,6.943095148663527,1,
CN1CCC[C@@H](NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)C1,5.142667503568731,1,
CN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,7.0,1,
CN1CCC[C@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)C1,7.20170145218677,2,0.1404717733162382
CN1CCC[C@]2(C1)C[C@@H](N1CCc3cc(C(=O)NO)cnc3C1)C2,6.259637310505756,1,
