canonical_smiles,r_i_docking_score,n_measurements
CCC(=O)Nc1ccc2c(c1)nc(CCNC(=O)c1ccco1)n2C,-9.09394076188911,1
CCC(=O)Nc1ccc2nc(NC(C)=O)sc2c1,-9.318824369488423,1
CCC(=O)Nc1ccc2nc(SCC(=O)Nc3cccc(OC)c3)sc2c1,-8.41210491688905,1
CCC(=O)Nc1ccc2oc(-c3ccc(F)cc3)nc2c1,-9.03852214600857,1
CCC(=O)Nc1ccc2oc(-c3ccc(OC)cc3)nc2c1,-6.288000919502762,1
CCC(=O)Nc1cccc(C(=O)OCc2cc(=O)n3cc(C)sc3n2)c1,-8.254602401868402,1
CCC(=O)Nc1cccc(OCc2cc(=O)n3nc(C)sc3n2)c1,-8.04737104572524,1
CCC(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,-8.01478908504103,1
CCC(=O)Nc1nc2c(C)cc(NC(=O)NCc3cccc(OC)c3)cc2s1,-6.446173330739765,1
CCC(=O)Nc1nc2c(C)cc(NC(=O)Nc3ccccc3)cc2s1,-6.107291633284071,1
CCC(=O)Nc1nc2c(OC)cc(NC(=O)CC(C)C)cc2s1,-8.518939093032063,1
CCC(=O)Nc1nc2ccc(NC(=O)Nc3cccc(C)c3)cc2s1,-8.256776755477922,1
CCC(=O)Nc1nc2ccc(NC(=O)Nc3cccc(Cl)c3)cc2s1,-7.583691716071314,1
CCC(=O)Nc1nc2ccc(NC(=O)Nc3cccc(F)c3)cc2s1,-7.602490488024907,1
CCC(=O)Nc1nc2ccc(NC(=O)Nc3ccccc3)cc2s1,-7.837191750052602,1
CCC(=O)Nc1nc2ccc(NC(=O)c3cc(OC)cc(OC)c3)cc2s1,-7.253621936019418,1
CCC(=O)Nc1nc2ccc(NC(=O)c3ccc(F)c(Cl)c3)cc2s1,-6.733233254569527,1
CCC(=O)Nc1nc2ccc(NC(=O)c3ccc(F)cc3)cc2s1,-6.818343445667775,1
CCC(=O)Nc1nc2ccc(NC(=O)c3ccc(OC)c(OC)c3)cc2s1,-6.989323572573423,1
CCC(=O)Nc1nc2ccc(NC(=O)c3cccc(OC)c3)cc2s1,-6.523231525680194,1
CCC(=O)Nc1nc2ccc(NC(=O)c3ccccc3)cc2s1,-8.533955121513998,1
CCC(=O)Nc1nnc(CC(=O)N/N=C/c2ccc(Br)cc2)s1,-8.832891046422017,1
CCC(=O)[N-]c1nnc([C@@H]2CC(=O)N(c3ccc(C)c(C)c3)C2)s1,-5.996577201636569,1
CCC(CC)C(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,-8.418611902475204,1
CCCC(=O)NCc1nc(-c2ccc(C)cc2)no1,-6.6824496038129055,1
CCCC(=O)Nc1cc(OC)c2nc(NC(=O)CC)sc2c1,-8.592013762994316,1
CCCC(=O)Nc1ccc(C(=O)OCc2cc(=O)n3nc(C)sc3n2)cc1,-7.537190444166102,1
CCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3S(=O)(=O)CC)cc1,-7.197181036243127,1
CCCC(=O)Nc1ccc(SCc2cc(=O)n3c(ncn3C(C)C)n2)cc1,-7.145082691493652,1
CCCC(=O)Nc1ccc2c(c1)nc(CN1CCN(Cc3ccccc3)CC1)n2C,-4.537081052317924,1
CCCC(=O)Nc1ccc2c(c1)nc(CN1CC[NH+](CC)CC1)n2CC,-5.538393261102089,1
CCCC(=O)Nc1ccc2c(c1)nc1n2CCN(CCOC)C1,-6.67056216273556,1
CCCC(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,-8.752998930030024,1
CCCCOC(=O)c1ccc(NC(=O)Cc2csc(NC(C)=O)n2)cc1,-6.771326564622856,1
CCCCOc1ccc(N2C(=O)C[C@@H]([N@H+]3CC[C@H](C(N)=O)CC3)C2=O)cc1,-8.665442537187161,1
CCCCc1nn2c(=O)cc(COC(=O)c3cccc(NC(=O)CC)c3)nc2s1,-6.519477582191857,1
CCCCc1nn2c(=O)cc(COC(=O)c3cccc(NC(C)=O)c3)nc2s1,-6.529183564942931,1
CCCN(CCC)c1[nH+]cc([N-]S(=O)(=O)c2ccc(C(C)=O)cc2)cc1C(=O)[O-],-6.897366608432339,1
CCCN1CNC(=NS(=O)(=O)c2ccc(NC(C)=O)cc2)NC1,-8.53649105622978,1
CCCNC(=O)CC1CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)CC1,-7.841008689970816,1
CCCNC(=O)CC1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,-7.628493233705719,1
CCCNC(=O)COCc1nnc(C(=O)Nc2cccc(Cl)c2)s1,-7.059584488394237,1
CCCNC(=O)CSCc1nnc(C(=O)Nc2ccc(F)cc2)s1,-6.846940712308404,1
CCCNC(=O)Nc1ccc2nc(NC(=O)CC)sc2c1,-9.295327401342036,1
CCCNC(=O)c1cc(-c2ccc(Cl)cc2)on1,-6.2332953091363015,1
CCCNC(=O)c1cc(-c2ccc(F)cc2)on1,-7.171808517358663,1
CCCNC(=O)c1cc(-c2ccc(O)cc2)on1,-7.065466362794034,1
CCCNC(=O)c1ccc(-n2ncc(C(=O)OC)c2N)cc1,-6.094161358963076,1
CCCNC(=O)c1ccc(NC(=O)c2nsc3ccccc23)cc1,-6.186467981093101,1
CCCNC(=O)c1ccc2c(=O)n(-c3ccc(F)cc3)c(SCC(=O)c3ccccc3)nc2c1,-7.202697840943216,1
CCCNC(=O)c1ccc2c(=O)n(-c3cccc(F)c3)c(SCc3ccccc3)nc2c1,-7.264555137846649,1
CCCNC(=O)c1ccc2c(=O)n(-c3cccc(OC)c3)c(SCc3cccc(OC)c3)nc2c1,-7.173144520400665,1
CCCNC(=O)c1ccc2c(=O)n(-c3cccc(OC)c3)c(SCc3ccccc3)nc2c1,-7.227101507681111,1
CCCNC(=O)c1ccc2c(c1)CCN2S(=O)(=O)CC,-7.610226251762603,1
CCCNC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)cc1,-7.973207286711342,1
CCCOC(=O)c1ccc(-n2nnnc2SCC(=O)N2CCCCC2)cc1,-6.524470119122472,1
CCCOC(=O)c1ccc(NC(=O)COc2ccc(OC)cc2)cc1,-6.408485100875302,1
CCCOC(=O)c1ccc(NC(=O)CSc2nc(=O)[n-]nc2C)cc1,-6.175430684739409,1
CCCOC(=O)c1ccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,-6.922573038119025,1
CCCOc1ccc(N2C(=O)C[C@H](Nc3ccc(CCO)cc3)C2=O)cc1,-7.528788965857121,1
CCCOc1ccc([C@@H]2CC(=O)Nc3c2cnn3-c2ccc(F)cc2)cc1,-5.552052969020904,1
CCCOc1cccc(C(=O)Nc2ccc(-c3nc4ncccc4o3)cc2)c1,-6.448578911276942,1
CCCS(=O)(=O)N1CCCc2cc(NS(=O)(=O)c3ccc(NC(=O)CC)cc3)ccc21,-8.582974205909679,1
CCCSc1nc2c(c(=O)[nH]1)[C@@H](c1ccc(OCC(N)=O)cc1)CC(=O)N2,-8.301266051950597,1
CCC[NH+]1C[N-]C(=NS(=O)(=O)c2ccc(NC(C)=O)cc2)[N-]C1,-6.886698032621279,1
CCCc1cc(C(=O)Nc2ccc(C(C)=O)cc2)no1,-7.425243953152766,1
CCCc1cc([C@@H]2CCCN2C(=O)Nc2ccc(CC(=O)OCC)cc2)no1,-6.961975919261727,1
CCCc1ccc(S(=O)(=O)N[C@@H]2COc3ccc(OC)cc3C2)cc1,-5.981199506202259,1
CCCc1nc(SC)ncc1C(=O)Nc1ccc(C(C)=O)cc1,-6.5768748295380615,1
CCCc1nn2c(=O)cc(COc3cccc(NC(=O)CC)c3)nc2s1,-8.368857482484737,1
CCCn1c(=O)[nH]c2cc(-c3noc(-c4cc(OC)cc(OC)c4)n3)ccc21,-7.445374487752705,1
CCCn1c(=O)[nH]c2cc(-c3noc(-c4ccc(C)c(NC(C)=O)c4)n3)ccc21,-8.133725127991188,1
CCCn1c(=O)oc2cc(NC(=O)c3cc(OC)cc(OC)c3)ccc21,-7.352254247303787,1
CCCn1c(=O)oc2cc(NC(=O)c3ccc(OC)cc3)ccc21,-6.19674859902349,1
CCCn1c(=O)oc2cc(NC(=O)c3cccc(C)c3)ccc21,-7.490462969314183,1
CCCn1c(=O)oc2cc(NC(=O)c3cccc(OC)c3)ccc21,-7.502491176827535,1
CCN(C(=O)CCc1nc(-c2ccc(OC)cc2)no1)c1ccccc1F,-6.5224260076179785,1
CCN(CC)C(=O)c1ccc2c(c1)N(CC(=O)Nc1ccc(C(C)=O)cc1)C(=O)CO2,-8.187901364285095,1
CCN(CC)C(=O)c1ccc2c(c1)N(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)CS2,-8.89534219904442,1
CCN(CC)S(=O)(=O)c1ccc(-c2nc(C#N)c(N3CCC(C(N)=O)CC3)o2)cc1,-8.225148554972899,1
CCN1C(=O)COc2ccc(-c3csc(NC(C)=O)n3)cc21,-6.480787517937678,1
CCN1C(=O)C[C@H](C(=O)Nc2ccc(OC)cc2)S/C1=N\c1cccc(F)c1,-6.093956268285793,1
CCN1C(=O)Cc2cc(NC(=O)c3ccc(C)cc3)ccc21,-6.55837885899897,1
CCN1CCN(Cc2nc3cc(NC(C)=O)ccc3n2C(C)C)CC1,-7.556478592871372,1
CCNC(=O)C1CCN(S(=O)(=O)Cc2ccccc2)CC1,-8.115177233090073,1
CCNC(=O)C1CCN(c2nc(-c3ccc(OC)cc3)no2)CC1,-8.557228509896094,1
CCNC(=O)Cc1csc(NC(=O)Nc2ccccc2)n1,-9.497238271658969,1
CCNC(=O)c1ccc(-n2nc(Sc3ccc(C)cc3)ccc2=O)cc1,-8.385369331402968,1
CCNC(=O)c1ccc(-n2ncc(C(=O)OC)c2N)cc1,-8.356445487272813,1
CCNC(=O)c1ccc(CSc2nc3cccnc3n2Cc2ccc(F)cc2)cc1,-9.042865758326032,1
CCNC(=O)c1ccc(Cn2c(SCc3ccc(F)cc3)nc3cccnc32)cc1,-8.710958981557953,1
CCNC(=O)c1ccc(Cn2c(SCc3ccccc3)nc3cccnc32)cc1,-9.294547731155047,1
CCNC(=O)c1ccc(Cn2c(SCc3ccccc3)nc3ccncc32)cc1,-9.383590437704786,1
CCNC(=O)c1ccc(Cn2c(SCc3ccccc3C)nc3ccncc32)cc1,-9.280507503098171,1
CCNC(=O)c1ccc(Nc2c(-c3ccc(C)cc3)nc3cnccn23)cc1,-9.032397412438662,1
CCNC(=O)c1ccc2c(c1)CCN2S(C)(=O)=O,-8.649587087789785,1
CCNc1nc(NCC)nc(Oc2ccc(C(=O)OC)cc2)n1,-7.363031977940458,1
CCO/C([O-])=C1\C(C)=Nc2nnnn2[C@@H]1c1ccc(C(=O)OC)cc1,-7.27377173207182,1
CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(OCC(N)=O)cc1,-8.774748603012894,1
CCOC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(OCC(N)=O)cc1,-8.948087996545778,1
CCOC(=O)C1=C(CN2CCN(CCC#N)CC2)NC(=O)N[C@H]1c1cc(C)ccc1C,-6.964941553927245,1
CCOC(=O)C1=C(CN2CCN(CCC#N)CC2)NC(=O)N[C@H]1c1ccc(Cl)cc1,-7.0700345576832,1
CCOC(=O)C1CCN(C(=O)c2ccc(F)cc2)CC1,-6.993279759030116,1
CCOC(=O)C1CCN(c2cc(C)nc3nc(-c4ccc(C)cc4)nn23)CC1,-7.242916642012748,1
CCOC(=O)CNC(=O)CSc1nnc2n1CCN2c1ccc(OC)cc1,-6.536708916109482,1
CCOC(=O)CSc1ncnc2sc3c(c12)CC[C@H](C)C3,-6.386353186515272,1
CCOC(=O)Cc1ccc(NC(=O)N2CCC[C@H]2c2ccc(C)cc2)cc1,-7.259445114107383,1
CCOC(=O)Cc1ccc(NC(=O)Nc2nnc(N3CCC[C@H](C)C3)s2)cc1,-5.612719486678616,1
CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)Nc3ccc(C)cc3)ccc21,-5.761476017847321,1
CCOC(=O)N/N=C\c1ccc(-c2ccc(Br)cc2)o1,-6.764313057607617,1
CCOC(=O)N1CCC(NC(=O)C[S@](=O)Cc2nc(-c3cccc(C)c3)oc2C)CC1,-7.227844036809255,1
CCOC(=O)N1CCN(Cc2nc3cc(NC(=O)c4ccco4)ccc3n2C)CC1,-5.029474920218942,1
CCOC(=O)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1,-7.720518180972516,1
CCOC(=O)[C@](NC(=O)c1ccc(OC)cc1)(Nc1ccc(C(C)=O)cc1)C(F)(F)F,-7.434240509977016,1
CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCC(C(=O)NCCOC)CC2)c1C,-6.927021114848711,1
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)Nc1ccc(C(C)=O)cc1,-8.03374193970041,1
CCOC(=O)c1c(C)[nH]c(NC(=O)Nc2ccc(NC(C)=O)cc2)c1C,-7.539154425981591,1
CCOC(=O)c1c(C)oc2ccc(OCC#N)cc12,-7.98444269780673,1
CCOC(=O)c1c(C)oc2ccc(OCC(=O)OC)cc12,-8.375481690281832,1
CCOC(=O)c1cc(-c2ccc(Br)cc2)no1,-6.521157046906947,1
CCOC(=O)c1cc(-c2ccc(C)cc2)no1,-7.753894784879741,1
CCOC(=O)c1cc(-c2ccc(F)cc2)no1,-6.495852369450633,1
CCOC(=O)c1cc(-c2ccc(OC)c(S(=O)(=O)NCc3cccc(OC)c3)c2)on1,-6.662999756506873,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)NCc3ccc(F)cc3)s2)on1,-6.446554282278724,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3ccc(C)cc3)s2)on1,-5.92176715942026,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3ccc(CC)cc3)s2)on1,-4.747321989316312,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3ccc(NC(C)=O)cc3)s2)on1,-8.059488092747566,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3ccccc3C)s2)on1,-5.164588351464177,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3c(C)cccc3C)s2)on1,-6.833832510311846,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C#N)cc3)s2)on1,-6.3413303545747,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C(C)=O)cc3)s2)on1,-7.105864170557078,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C)c(C)c3)s2)on1,-7.915504596171507,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C)c(F)c3)s2)on1,-7.4117165387148285,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C)cc3)s2)on1,-6.700738331489395,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3cccc(F)c3)s2)on1,-6.332382743626484,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3cccc([N+](=O)[O-])c3)s2)on1,-6.147903942239189,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccccc3C)s2)on1,-7.904475451824665,1
CCOC(=O)c1cc(-c2ccccc2)no1,-6.527623529482877,1
CCOC(=O)c1cc(NC(=O)Nc2ccc(NC(C)=O)cc2)c(C)nc1C,-7.016034341637986,1
CCOC(=O)c1cc(S(=O)(=O)[N-]c2ccc(C(N)=O)cc2)n[nH]1,-7.781261464471008,1
CCOC(=O)c1cc(S(=O)(=O)[N-]c2ccc(NC(C)=O)cc2)n[nH]1,-8.547615634567713,1
CCOC(=O)c1cc2n(n1)C[C@@](C)(C(=O)NC1CCCCCCC1)N(c1ccc(C)cc1)C2=O,-6.035520697695787,1
CCOC(=O)c1ccc(-c2ccc(/C=N\NC(=O)OC)o2)cc1,-7.19462683864735,1
CCOC(=O)c1ccc(N2CC3=C(C2=O)[C@@H](c2ccccc2)NC(=O)N3C)cc1,-6.941280068942034,1
CCOC(=O)c1ccc(NC(=O)COc2cccc(-c3nc(-c4ccccc4)no3)c2)cc1,-7.9433249435068465,1
CCOC(=O)c1ccc(NC(=O)CSc2nc(C)cc(=O)[nH]2)cc1,-7.497402795816569,1
CCOC(=O)c1ccc(NC(=O)CSc2nc(N)cc(=O)[nH]2)cc1,-7.520013653628989,1
CCOC(=O)c1ccc(NC(=O)CSc2ncc(S(=O)(=O)c3ccccc3)c(N)n2)cc1,-6.5642016750384,1
CCOC(=O)c1ccc(NC(=O)C[C@@H]2Nc3ccccc3NC2=O)cc1,-7.16065220679679,1
CCOC(=O)c1ccc(NC(=O)C[C@H]2Nc3ccccc3NC2=O)cc1,-7.140238673364503,1
CCOC(=O)c1ccc(NC(=O)N2CCC[C@@H]2c2ccc(C)cc2)cc1,-6.931241047557856,1
CCOC(=O)c1ccc(NC(=O)[C@H]2CN(S(C)(=O)=O)c3ccccc3O2)cc1,-7.287635269951762,1
CCOC(=O)c1ccc(NC(=O)c2c(C)[nH]c(C(=O)OCC)c2C)cc1,-6.48933928003025,1
CCOC(=O)c1ccc(NC(=O)c2c[nH]c(=O)n(-c3ccc(OC)cc3)c2=O)cc1,-7.210114538813455,1
CCOC(=O)c1ccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,-6.9883171387338265,1
CCOC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])cc1,-7.069281708905191,1
CCOC(=O)c1ccc(NC(=O)c2ccco2)cc1,-6.715234329611165,1
CCOC(=O)c1ccc(NC(=O)n2ncc3ccc(C)cc32)cc1,-6.758986762672583,1
CCOC(=O)c1ccc(NC2=C(Cl)C(=O)O[C@@H]2OC(=O)c2ccccc2C)cc1,-7.15454552720756,1
CCOC(=O)c1ccc(N[C@@H]2SC(=O)N(c3ccccc3)C2=O)cc1,-7.18395672303193,1
CCOC(=O)c1ccc(N[C@H]2SC(=O)N(c3ccccc3)C2=O)cc1,-7.780798522731311,1
CCOC(=O)c1ccc(N[C@H]2c3ccccc3C(=O)N2c2ccc(C)cn2)cc1,-7.219843026382929,1
CCOC(=O)c1ccc(N[C@H]2c3ncccc3C(=O)N2c2ccc(OCC)cc2)cc1,-7.299837811616891,1
CCOC(=O)c1ccc(Nc2c(-c3ccc(Cl)cc3)nc3cnccn23)cc1,-7.108923127719704,1
CCOC(=O)c1ccc(Nc2c(-c3ccc(OC)cc3)nc3cnccn23)cc1,-7.657739597700148,1
CCOC(=O)c1ccc(Nc2c(-c3ccccc3)nc3cnccn23)cc1,-7.619787382083864,1
CCOC(=O)c1ccc(Nc2nc(N)c(C(=O)c3cc(C)ccc3C)s2)cc1,-7.469498420652232,1
CCOC(=O)c1ccc([N-]S(=O)(=O)c2cc(C(=O)OCC)[nH]n2)cc1,-6.744414801089147,1
CCOC(=O)c1cccc(NC(=O)CCS(=O)(=O)c2cc(-c3cc(C)no3)ccc2C)c1,-7.322100927295833,1
CCOC(=O)c1cccc(Nc2nc3ccccc3c3nnc(CC)n23)c1,-6.688428080474565,1
CCOC(=O)c1cccc([N-]S(=O)(=O)c2ccc(-c3cc(C(=O)OCC)no3)s2)c1,-6.430666190139181,1
CCOC(=O)c1cnc(S[C@H](CC)C(=O)Nc2ccc(C(=O)OC)cc2)nc1N,-7.31065255055543,1
CCOC(=O)c1nc(Nc2ccc(C(=O)OC)cc2)c2ccccc2n1,-8.283401636500006,1
CCOC(=O)c1nc(Nc2ccc(NC(C)=O)cc2)c2c(C)noc2n1,-8.17497799327242,1
CCOC(CNC(=O)[C@@H]1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1)OCC,-7.890421906007442,1
CCOCCCNC(=O)CSc1nc2nc(C)c(Cc3c(F)cccc3Cl)c(C)n2n1,-6.11413888908921,1
CCOCCCNC(=O)[C@@]1(C)CCC(=O)N1CCc1ccc(C)cc1,-6.626611777296517,1
CCOCCCNC(=O)c1c(-c2ccc(Br)cc2)noc1C,-6.058610816477461,1
CCOCCCNC(=O)c1ccc(C[S@](=O)Cc2ccc(C)cc2)o1,-6.359988890652543,1
CCOCCCNC(=O)c1ccc2c(c1)N(Cc1cc(C)ccc1C)C(=O)CS2,-6.513358858929365,1
CCOCCCNC(=O)c1nn(-c2ccc(F)cc2)nc1CO,-7.081362121647806,1
CCOc1cc([C@@H]2CC(=O)Nc3c2cnn3-c2cccc(Cl)c2)ccc1OCC(N)=O,-7.97363989115757,1
CCOc1cc([C@H]2CC(=O)Nc3c2cnn3-c2ccc(F)cc2)ccc1OCC(N)=O,-8.297301415113111,1
CCOc1cc([C@H]2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)ccc1OCC(N)=O,-8.022120834539466,1
CCOc1ccc(-c2nnc(SCC(=O)Nc3cccc(C(C)=O)c3)o2)cc1,-7.680414710596482,1
CCOc1ccc(-n2c(=O)[nH]cc(C(=O)Nc3ccc(C(N)=O)cc3)c2=O)cc1,-8.96601433474818,1
CCOc1ccc(-n2c(CSc3ncccn3)nnc2SCC(N)=O)cc1,-7.816009698646393,1
CCOc1ccc(CCNC(=O)CCCN2C(=O)c3cccnc3Sc3ccccc32)cc1,-7.982102759208148,1
CCOc1ccc(CCNC(=O)c2ccc(C[S@](=O)c3ccc(OC)cc3)o2)cc1,-8.809914732457555,1
CCOc1ccc(CNC(=O)CCc2ccc3nc(NC(C)=O)sc3c2)cc1,-9.589231167407045,1
CCOc1ccc(CNC(=O)CCn2c(=O)oc3ccccc32)cc1,-8.123311199220629,1
CCOc1ccc(CNC(=O)c2cc3n(n2)C[C@@](C)(C(=O)NC2CCCC2)N(CC)C3=O)cc1,-6.767060312687495,1
CCOc1ccc(CNC(=O)c2cc3n(n2)C[C@](C)(C(=O)NCc2ccc(C)cc2)N(C)C3=O)cc1,-7.004810520509912,1
CCOc1ccc(CNC(=O)c2cc3n(n2)C[C@](C)(C(=O)NCc2ccc(F)cc2)N(C)C3=O)cc1,-6.938208565455416,1
CCOc1ccc(CNC(=O)c2ccc(C[S@](=O)Cc3ccc(C)cc3)o2)cc1,-8.125819046439302,1
CCOc1ccc(CNCc2c(C(=O)[O-])c(C)n(Cc3ccc(F)cc3)c2C)cc1,-5.668973234019674,1
CCOc1ccc(N2C(=O)C[C@@H](N3CCC(C(N)=O)CC3)C2=O)cc1,-5.616515589689077,1
CCOc1ccc(N2C(=O)C[C@@H]([N@H+]3CC[C@H](C(N)=O)CC3)C2=O)cc1,-9.481469225857577,1
CCOc1ccc(N2C(=O)C[C@H]([N@H+]3CC[C@H](C(N)=O)CC3)C2=O)cc1,-9.49463099452746,1
CCOc1ccc(NC(=O)N2CC(=O)N(CC(=O)NCc3cccc(C)c3)c3ccccc32)cc1,-5.599287846162467,1
CCOc1ccc(Nc2cc(C)nc3nc(-c4ccco4)nn23)cc1,-6.64137672767425,1
CCOc1ccc(OCc2nc3ccc(OC)cc3[nH]2)cc1,-7.250177295517695,1
CCOc1ccc2nc(NC(=O)c3ccc(C)cc3)sc2c1,-6.927088933027994,1
CCOc1ccc2nc(NC(=O)c3cccc(F)c3)sc2c1,-6.924916891972804,1
CCOc1cccc(C(=O)Nc2ccc(-c3nc4ncccc4o3)cc2)c1,-5.18578262622842,1
CCOc1ccccc1NC(=O)Nc1ccc2nc(NC(=O)CC)sc2c1,-7.071648766577404,1
CCOc1ccccc1NC(=O)Nc1ccc2nc(NC(C)=O)sc2c1,-7.18846300213249,1
CCOc1ccccc1[C@H]1CC(=O)[NH+]=C(SCC(N)=O)[C@H]1C#N,-8.449656107916184,1
CCS(=O)(=O)N1CCN(Cc2nc(-c3ccc(C(=O)NC)cc3)oc2C)CC1,-8.800486419348497,1
CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(NC(C)=O)cc2)n1,-7.714286537408957,1
CCSc1ncc(Cl)c(C(=O)Nc2ccc(NC(C)=O)cc2)n1,-8.128563641672603,1
CC[C@@H](Sc1nc2ncccc2[nH]1)C(=O)Nc1ccc(C(C)=O)cc1,-8.835733782966086,1
CC[C@@H]1CN(C(=O)N2CCC(C(=O)NCCCOC)CC2)c2cc(C)ccc2O1,-6.362417803478154,1
CC[C@@H]1Oc2ccc(S(=O)(=O)N3CCN(C(=O)c4cccc(C)c4)CC3)cc2NC1=O,-7.160853370876028,1
CC[C@H]1CN(C(=O)N2CCC(C(=O)NCCCOC)CC2)c2ccccc2O1,-6.293463488256348,1
CC[C@H]1Sc2ccc(S(=O)(=O)CCC(=O)Nc3cc(OC)ccc3OC)cc2NC1=O,-6.013450517068091,1
CC[N@@H+](Cc1ccc(OC)cc1)Cc1cc(=O)n2c(C)csc2n1,-7.952548381486257,1
CCc1c(C)nc2nc(-c3ccccc3)nn2c1Nc1ccc(C(C)=O)cc1,-8.130837826943996,1
CCc1cc(C)cc(OCCOc2ccccc2[C@@H]2SC(NC(C)=O)=NN2C(C)=O)c1,-3.570598462483201,1
CCc1ccc(-c2ccc(=O)[nH]n2)cc1S(=O)(=O)Nc1ccc(C(C)C)cc1,-7.295302287307038,1
CCc1ccc(-c2ccc3nnc(SCC(=O)NCc4ccc5c(c4)OCO5)n3n2)cc1,-6.803998587742131,1
CCc1ccc(-c2nc(CSCC(=O)NCCCOC)c(C)o2)cc1,-6.37605299567782,1
CCc1ccc(-n2nc(CO)c(C(=O)NCCCOC)n2)cc1,-7.084926866670323,1
CCc1ccc(N2C[C@H](c3nnc(NC(=O)c4ccc(NC(=O)C(C)C)cc4)s3)CC2=O)cc1,-4.903242957729615,1
CCc1ccc(NC(=O)CSc2nnnn2-c2ccc(C(N)=O)cc2)cc1,-9.646113268421566,1
CCc1ccc(NC(=O)Nc2ccc3c(c2)oc(=O)n3C)cc1,-7.26949480828891,1
CCc1ccc(NC(=O)[C@@H]2CC(c3ccc(OC)cc3)=NO2)cc1,-6.791328894132424,1
CCc1ccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc4[nH]c(=O)oc4c3)C2)cc1,-8.009805457100038,1
CCc1ccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1,-7.487737266915329,1
CCc1ccc(OCC(=O)Nc2ccc3c(c2)NC(=O)CO3)cc1,-8.281260887914618,1
CCc1ccc(S(=O)(=O)Nc2ccc3nc(NC(C)=O)sc3c2)cc1,-8.29102685071816,1
CCc1ccc(S(=O)(=O)c2nnn3c2nc(Nc2ccc(NC(C)=O)cc2)c2sccc23)cc1,-8.47565936689216,1
CCc1ccc([C@@H]2C[C@H](c3cccc(OC)c3)Nc3ncnn32)cc1,-7.073977422301395,1
CCc1ccc([C@H]2C[C@@H](c3ccc(OC)cc3)n3ncnc3N2)cc1,-7.499223672396803,1
CCc1cccc(C)c1Nc1c(-c2ccc(C(=O)NC)cc2)nc2cnccn12,-9.348586537913286,1
CCc1cccc(NC(=O)CCS(=O)(=O)c2ccc3c(c2)CC(=O)N3C)c1,-7.625386806881206,1
CCc1nc(SC)ncc1C(=O)Nc1ccc(C(C)=O)cc1,-7.5404438256443,1
CCc1nc(SC)ncc1C(=O)Nc1ccc(NC(C)=O)cc1,-8.05509742613231,1
CCc1nn2c(=O)cc(COC(=O)c3ccc(NC(=O)c4ccco4)cc3)nc2s1,-7.4774270882037746,1
CCc1nn2c(=O)cc(COc3ccc(NC(=O)c4ccco4)cc3)nc2s1,-5.481556660526541,1
CCn1c(=O)[nH]c2cc(-c3noc(-c4ccc(C)c(NC(=O)c5ccco5)c4)n3)ccc21,-7.502136488730589,1
CCn1c(=O)oc2cc(NC(=O)c3cccc(C)c3)ccc21,-7.6048957743217,1
